membership:sample_set_id	sample_id
TSCA22_T	AA53-Tumor-SM-GL7LQ
TSCA22_T	AA61-Tumor-SM-GL7LF
TSCA22_T	CCLF_AA1005-Tumor-SM-GL7NT
TSCA22_T	CCLF_AA1005-Tumor-SM-GL7LE
TSCA22_T	CCLF_AA1024-Tumor-SM-GL7LL
TSCA22_T	CCLF_AA1001-Tumor-SM-GL7N2
TSCA22_T	CCLF_AA1038-Tumor-SM-GL7NJ
TSCA22_T	CCLF_AA1040-Tumor-SM-GL7MW
TSCA22_T	CCLF_AB1004-Tumor-SM-GL7M3
TSCA22_T	CCLF_AB1013-Tumor-SM-GL7MQ
TSCA22_T	CCLF_AB1016-Tumor-SM-GL7LD
TSCA22_T	CCLF_AB1017-Tumor-SM-GL7MG
TSCA22_T	CCLF_AB1018-Tumor-SM-GL7NF
TSCA22_T	CCLF_AB1027-Tumor-SM-GL7LO
TSCA22_T	CCLF_AB1028-Tumor-SM-GL7NV
TSCA22_T	CCLF_AB1027-Tumor-SM-GL7LI
TSCA22_T	CCLF_AB1030-Tumor-SM-GL7LV
TSCA22_T	CCLF_AB1031-Tumor-SM-GL7M8
TSCA22_T	CCLF_AB1032-Tumor-SM-GL7NW
TSCA22_T	CCLF_KL1023-Tumor-SM-GL7LG
TSCA22_T	CCLF_KL1051-Tumor-SM-GL7NR
TSCA22_T	CCLF_KL1051-Tumor-SM-GL7NH
TSCA22_T	CCLF_KL1058-Tumor-SM-GL7NK
TSCA22_T	CCLF_KL1073-Tumor-SM-GL7LP
TSCA22_T	CCLF_KL1075-Tumor-SM-GL7MF
TSCA22_T	CCLF_KL1076-Tumor-SM-GL7M7
TSCA22_T	CCLF_KL1077-Tumor-SM-GL7N3
TSCA22_T	CCLF_KL1082-Tumor-SM-GL7NP
TSCA22_T	CCLF_KL1089-Tumor-SM-GL7MU
TSCA22_T	CCLF_KL1091-Tumor-SM-GL7MP
TSCA22_T	CCLF_KL1094-Tumor-SM-GL7MR
TSCA22_T	CCLF_KL1094-Tumor-SM-GL7M6
TSCA22_T	CCLF_KL1095-Tumor-SM-GL7MS
TSCA22_T	CCLF_KL1097-Tumor-SM-GL7M4
TSCA22_T	CCLF_KL1103-Tumor-SM-GL7N8
