membership:sample_set_id	sample_id
TSCA1213	AA33-Normal-SM-D4L4D
TSCA1213	AA34-Tumor-SM-D4L25
TSCA1213	AA36-Tumor-SM-D4L2H
TSCA1213	AA39-Tumor-SM-D4L3Q
TSCA1213	AA40-Tumor-SM-D4L42
TSCA1213	AB044-Tumor-SM-D4L2M
TSCA1213	ANGMCSS-Tumor-SM-D4L2G
TSCA1213	BT1008-Tumor-SM-D4L45
TSCA1213	BT922-Tumor-SM-D4L1W
TSCA1213	BT923-Tumor-SM-D4L3W
TSCA1213	BT950-Tumor-SM-D4L48
TSCA1213	BT961-Tumor-SM-D4L3C
TSCA1213	BT972-Tumor-SM-D4L3Y
TSCA1213	CHLA200-Tumor-SM-CNN37
TSCA1213	CO001-Tumor-SM-D4L3V
TSCA1213	CO002-Tumor-SM-D4L47
TSCA1213	CO003-Tumor-SM-D4L1Y
TSCA1213	CO004-Tumor-SM-D4L3B
TSCA1213	CO005-Tumor-SM-D4L2P
TSCA1213	CO006-Tumor-SM-D4L7Q
TSCA1213	CO007-Tumor-SM-D4L49
TSCA1213	COGAR359-Tumor-SM-CNN4H
TSCA1213	COGH430-Tumor-SM-CNN2V
TSCA1213	CY004-Tumor-SM-D4L3I
TSCA1213	CY007-Tumor-SM-D4L2V
TSCA1213	CY010-Tumor-SM-D4L2Z
TSCA1213	DW027-Tumor-SM-CJX4Z
TSCA1213	DW031-Tumor-SM-CJX51
TSCA1213	DW031-Tumor-SM-CJX52
TSCA1213	DW032-Tumor-SM-CJX53
TSCA1213	DW033-Tumor-SM-CJX54
TSCA1213	EH014-Normal-SM-D4L35
TSCA1213	EH014-Normal-SM-D4L46
TSCA1213	EH014-Normal-SM-D4L27
TSCA1213	EH014-Tumor-SM-D4L26
TSCA1213	EH014-Tumor-SM-D4L1T
TSCA1213	EH014-Tumor-SM-D4L2W
TSCA1213	EH015-Normal-SM-D4L2J
TSCA1213	EH015-Normal-SM-D4L38
TSCA1213	EH015-Normal-SM-D4L2L
TSCA1213	EH015-Tumor-SM-D4L1Z
TSCA1213	EH015-Tumor-SM-D4L2X
TSCA1213	EH015-Tumor-SM-D4L3A
TSCA1213	EH015-Tumor-SM-D4L2B
TSCA1213	EH016-Normal-SM-D4L2E
TSCA1213	GIMEN-Tumor-SM-D4L3E
TSCA1213	H103-Tumor-SM-D4L41
TSCA1213	H157-Tumor-SM-D4L34
TSCA1213	HG002-Tumor-SM-D4L3T
TSCA1213	HG008-Tumor-SM-D4L3O
TSCA1213	HG009-Tumor-SM-D4L3D
TSCA1213	HG019-Tumor-SM-D4L3Z
TSCA1213	HG020-Tumor-SM-D4L2Q
TSCA1213	JL54-Normal-SM-D4L3X
TSCA1213	JL54-Tumor-SM-D4L2D
TSCA1213	JL58-Normal-SM-D4L4B
TSCA1213	JL58-Tumor-SM-D4L32
TSCA1213	JNT100-Tumor-SM-D1849
TSCA1213	JNT101-Tumor-SM-D184A
TSCA1213	JNT102-Tumor-SM-D184B
TSCA1213	JNT103-Tumor-SM-D184C
TSCA1213	JNT104-Tumor-SM-D184D
TSCA1213	JNT105-Tumor-SM-D184E
TSCA1213	JNT106-Tumor-SM-D184F
TSCA1213	JNT107-Tumor-SM-D184G
TSCA1213	JNT108-Tumor-SM-D184H
TSCA1213	JNT109-Tumor-SM-D184I
TSCA1213	JNT110-Tumor-SM-D184J
TSCA1213	JNT111-Tumor-SM-D184K
TSCA1213	JNT112-Tumor-SM-D184L
TSCA1213	JNT113-Tumor-SM-D184M
TSCA1213	JNT114-Tumor-SM-D184N
TSCA1213	JNT115-Tumor-SM-D184O
TSCA1213	JNT116-Tumor-SM-D184P
TSCA1213	JNT117-Tumor-SM-D184Q
TSCA1213	JNT118-Tumor-SM-D184R
TSCA1213	JNT119-Tumor-SM-D184S
TSCA1213	JNT120-Tumor-SM-D184T
TSCA1213	JNT121-Tumor-SM-D184U
TSCA1213	JNT122-Tumor-SM-D184V
TSCA1213	JNT123-Tumor-SM-D184W
